"sound.files","selec","start","end","bottom.freq","top.freq","orig.sound.file"
"ETC21_duplicated_master.wav",196,38.361746031746,38.4873696145125,4.3793,9.8341,"Metallura-eupogon-62896.wav_4-dup"
"ETC21_duplicated_master.wav",197,38.5873696145125,38.668253968254,1.901,9.1881,"Phaethornis-squalidus-85295.wav_56-dup"
"ETC21_duplicated_master.wav",198,38.768253968254,38.8042630385487,2.3426,5.4533,"Oreotrochilus-adela-146833.wav_70-dup"
"ETC21_duplicated_master.wav",199,38.9042630385488,39.0013832199547,2.1413,8.6543,"Oreotrochilus-melanogaster-41148.wav_14"
"ETC21_duplicated_master.wav",200,39.1013832199546,39.1434240362812,1.6513,5.2996,"Oreotrochilus-adela-146833.wav_65"
"ETC21_duplicated_master.wav",201,39.2434240362812,39.331746031746,3.642,6.4783,"Phaethornis-squalidus-85295.wav_41"
"ETC21_duplicated_master.wav",202,39.431746031746,39.4544671201814,1.3007,8.2378,"Sappho-sparganurus-263264.wav_34-dup"
"ETC21_duplicated_master.wav",203,39.5544671201814,39.7391383219955,3.6632,10.011,"Phaethornis-syrmatophorus-162075.wav_1"
"ETC21_duplicated_master.wav",204,39.8391383219955,39.9177551020408,5.2083,11.9191,"Amazilia-versicolor-173956.wav_3"
"ETC21_duplicated_master.wav",205,40.0177551020408,40.0819047619048,2.0666,11.7304,"Campylopterus-villaviscensio-111082.wav_56"
"ETC21_duplicated_master.wav",206,40.1819047619048,40.2426757369615,0.4955,8.5475,"Sappho-sparganurus-263264.wav_40"
